tempo,genre,track_artist,track_id,track_name,track_popularity
75.9,hip-hop,AMO,324a3OezCidLllriMfMKDu,intensément,25
76.0,ambient,Burna Boy,5batLmtO74GzFY6clZwwQr,If I'm Lying,43
76.0,gaming,"JID, 21 Savage, Baby Tate",1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),78
76.0,hip-hop,"JID, 21 Savage, Baby Tate",1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),78
76.0,lofi,A & C,2hn3t1cwovKmBKdLcTa76c,Multiply,53
76.0,lofi,low&slow,6MpZRAlMbG1PvjuMNtzp9t,poseidon,56
76.0,electronic,Bekar,1QVI9FaqaN9hvPiRxyXscb,A minuit,52
76.0,lofi,d.w.h,2euw7YmuTYRuBx0DQTgvqq,Bareru Rōru,49
76.0,jazz,lorleaf,4f9IkeqLuVZ5JO1rAwPVsA,Tenkodo,47
76.0,lofi,slowvibe,3wwUV04m85SsAqbn04dpnR,Borrowed Car,50
76.0,jazz,paris91,7uI9pFWk4XEOzd11mU8iF5,Yard,45
76.0,reggae,"Pepper, Stick Figure",29JOtyhGMv2gfikATHJlCF,Warning (feat. Stick Figure),50
76.0,jazz,Richard Elliot,6t7taWgrWVlV86UuxmMyLW,Deep Touch,48
76.0,mandopop,"高爾宣 OSN, Patrick Brasca",580BvW3DyUNoYFgQgoD2GI,Hold On,63
76.1,wellness,Pierrette Tremblay,4Z0o3Ye8znaAPUyfVmLSE5,Paisible,49
76.2,brazilian,Falamansa,2rw8Sij3CGRzp4KL720y48,Medo de Escuro,47
76.2,ambient,Patoranking,6S1W6Ll9DEAFMsQYoiem4l,HIGHER,29
76.4,ambient,Luca Magliano,16d6iAPkHT69gtd9dksGuz,Nebbia,43
76.4,classical,"Franz Liszt, Lise de la Salle",3GecLjGMqzjmgkvy2v41Wf,"Ständchen in D Minor (After Schubert), S. 560",53
76.5,jazz,"Ella Fitzgerald, Louis Armstrong",78MI7mu1LV1k4IA2HzKmHe,Dream A Little Dream Of Me - Single Version,64
76.5,gaming,Tsukasa Saitoh,2iiJOgkKOCyb7ZPeqUNpud,Elden Ring,21
76.5,hip-hop,Lil Yachty,1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,72
76.6,classical,"Florence Beatrice Price, Jeneba Kanneh-Mason, Chineke! Orchestra, Leslie Suganandarajah",3Yf8ais15iSDj9i0at2fOC,Piano Concerto in One Movement: Adagio cantabile,43
76.6,latin,"De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee",0LQsM0KYkSyCdN6TCo63vp,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",60
76.7,ambient,"J Hus, Drake",40EXFgNMOIQRQOwJZ8mJkC,Who Told You (feat. Drake),62
76.7,reggae,Damian Marley,22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,68
76.7,electronic,7038634357,3y0Cmt1jm5sZs1b7W3gbdp,Sink,32
76.7,electronic,Ross Lara,6N2tJajLso5aR0dyUNOe5a,love is like the wind,25
76.8,soul,Jalen Ngonda,5fjaHwIsvJKxkhODCYY0EB,Anyone In Love,53
76.8,lofi,"drkmnd, Arbour",4Pyfm47MwAKVNyvlzFXnav,Interstellar,45
76.9,ambient,Darmian Coté,2lRlv6866bap5dTst95GoN,Sogniare,47
76.9,world,TAI,11cLEdBuPFaeQU0d2LDkBH,Not Today (Dear Yetzer Hara),35
77.0,cantopop,Beyond,4ISLZjrX9qQ4WyIFtujUHF,海闊天空,18
77.0,pop,Rymdpojken,71E1FxWMo3lXnYUoYZWAPk,Jag Kan Inte Dansa,27
77.0,lofi,Galva-Nice,6ilctnbVwEWTURCfY6kCWH,Who's Driving?,51
77.0,rock,Juanes,6QdwofpqDvvNxX88C9A0iQ,Nada Valgo Sin Tu Amor,70
77.0,arabic,"Lil Baby, Gunna",4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),69
77.0,hip-hop,"Lil Baby, Gunna",4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),69
77.0,lofi,M.I Hakone,6RUXqsK0MlNGXFWBfZs400,Seasons,51
77.0,hip-hop,JAY-Z,5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),64
77.0,lofi,"Jmss, PØPE",7KUtNeIY8MfD9cK76wAXFQ,Ghost,38
77.0,lofi,knock on wood,2YWzE3OlGyjqMF33UvIay1,catch me,49
77.0,lofi,Camden Clown,5ORMaylKqIYBtAFedOVIXD,con leche,49
77.1,hip-hop,"Headie One, AJ Tracey, Stormzy",6NJfIydBMYrXvlaXsFxmc8,Ain't It Different (feat. AJ Tracey & Stormzy),55
77.1,jazz,"Jonathan Butler, Boney James",3XS01xqHzkICimJBDwy0iA,Surrender (feat. Boney James),47
77.1,classical,Terekke,61nIFWvt5C2xpmy3B66YNN,Wav1,35
77.1,mandopop,告五人,3agPPRZPNOhbCwm2026EN6,從未見過的海 (Netflix 影集《影后》序曲),54
77.2,rock,Pearl Jam,5Xak5fmy089t0FYmh3VJiY,Black,73
77.2,world,赵燮,0uqB9qHRxAxKkULVj5u9S9,永恒的雨,31
77.3,world,"Keith Frank, The Soileau Zydeco Band",3n07oM6Fycdr43GqUwwZzg,Overcome,26
77.3,blues,"Céline Dion, Peabo Bryson",7B3UAPLYAbwXVgbHSKEaTw,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",64
77.3,classical,"Edward Elgar, VOCES8",0URENFI2Nk9oVMdhz4SQKM,Nimrod (Lux Aeterna),42
77.3,arabic,Zlatan,2OES8BEd3LwImek13bYb1p,10 Bottles,50
77.4,ambient,M.I. Abaga,4mutdKyuoznj0vM6IhA7Jc,Plan B,15
77.4,jazz,"Living Room, ØNEMOR3",3dCSED6UnykK6RmbVp5r2N,Maple,45
77.5,gaming,A$AP Rocky,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,74
77.5,hip-hop,A$AP Rocky,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,74
77.5,hip-hop,Polo G,3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,68
77.6,ambient,Ayla Nenura,4wWeuf4lp3yFxPwIvOqy42,Torpor Voices,44
77.6,folk,Nathaniel Rateliff,2tRxHjEkdgGMv9kZbOyqOH,And It's Still Alright,59
77.6,reggae,"The Movement, Slightly Stoopid",2B1UZhUKvBrRMZ4Er4OMXm,Sounds Of Summer (with Slightly Stoopid),50
77.7,indie,Sticky Fingers,2e9OK4HiyXyAH5oEtaxnIc,Australia Street,62
77.7,electronic,Raphah,1J80gYWjk548MuSagguM0j,Hope and a Future,25
77.8,electronic,bløeme,3TEKOQtXovbhdFEoHRYegJ,dvale,12
77.9,jazz,Earl Klugh,3L3GwtfPpOl0Qbq3Md15fT,I'll Be Waiting,48
78.0,lofi,Blank x Blank,5CzVTEr2Ue7Ac7CFKLp75Y,Honestly,50
78.0,cantopop,Sandy Lam,4kjHpouJFwKLS0rjKQVBl4,放縱,20
78.0,ambient,Olivia Rodrigo,6QT6j7rKt7Vk3IuV2AUO9W,lacy,75
78.0,arabic,Lil Baby,4Iedi94TIaB2GGb1nMB68v,On Me,70
78.0,hip-hop,Lil Baby,4Iedi94TIaB2GGb1nMB68v,On Me,70
78.0,lofi,Tigerpalm*Bay,2Jtxx7JTFeEq7vGG5mxgMV,Tiger Tales (of the Concrete Jungle),57
78.0,pop,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,81
78.0,punk,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,81
78.0,jazz,Mozzie,23JhVTYEOlAMp82uiwqCvY,floating,48
78.0,lofi,"Salvador, Nick's chill factory",0xHlJoGrK2vxMT4rBOGqy5,Peaceful Ghost,47
78.0,lofi,"Beats Me, Innit?",4rwk2fkjHLRF5hnJiZRIAw,piece of cake,49
78.0,hip-hop,Juice WRLD,2FRc9wqgIjg2E3bH13ww6U,Both Ways,73
78.0,j-pop,"RADWIMPS, Toaka",1huqzMaPdQkXuOJaLxrC2s,すずめ,49
78.0,lofi,LoFi Waiter,3QnuspqK3dFPzx6YT8gVFz,Shukudai,50
78.0,lofi,Alana Coello,5lQhlSIPhc0x7VQ2cPLe6P,Green Coco,49
78.1,lofi,Phive O,7uNB5da4RZLnfWIE8xIQZk,Sunset Boulevard,51
78.2,blues,Skip James,3K1I4gBtggUMx9360SkT9w,Hard Time Killing Floor Blues,35
78.3,r&b,"SZA, Travis Scott",6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),80
78.3,arabic,John Robert Matz,4byXhgYGoKqLDuubHyzBQA,The Desert Bazaar,25
78.3,latin,Bad Bunny,1dm6z1fWB0cErMszU25dy2,Después de la Playa,71
78.4,pop,"MORTEN, Frida Sundemo",77Vzvl7eBRNpnKM4XPywjW,Beautiful Heartbeat (feat. Frida Sundemo) - Radio Edit,15
78.4,lofi,Zauvage,62FD9nH97vjBJ7UJBlusRA,Slowmotion,49
78.4,electronic,Stella Jang,2g6FVCA4sQZOv9LXIABsgr,"L’Amour, Les Baguettes, Paris",50
78.5,world,TAI,73ErMXmHYzAi4SsszbC1Mr,The Rain,42
78.5,ambient,Slumber Boy,1HoTlNbrP4TvyexOygEiQ9,Ancient Ruins,30
78.5,hip-hop,Real Boston Richey,487JCvAXVblflZyDJn3fSp,Help Me,73
78.6,lofi,cuttingwood,44qZfwmOOTfLY8eBwhHRsW,Laurel Canyon,48
78.6,hip-hop,"Tyler, The Creator, Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),90
78.6,pop,"Tyler, The Creator, Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),90
78.6,cantopop,Jacky Cheung,1Bl2yS1i65C6gJvZMgncJJ,SMILE AGAIN 瑪莉亞,18
78.6,classical,"Wolfgang Amadeus Mozart, Franz Xaver Süssmayr, Ensemble Pygmalion, Raphael Pichon",23uLK8a4YIdHYlkmmqCEaQ,"Requiem in D Minor, K .626: III. Sequentia: 6. Lacrimosa - Amen, appendix",37
78.7,lofi,Sarcastic Sounds,21R5MzmCwVspgN7uTh37f9,Laugh,36
78.7,reggae,Pepper,1AO26gK1sI6PoFY9eUF8yV,Stone Love,58
78.8,turkish,"Ebru Yaşar, Siyam, Zeyd",30kd9r9pbMn6bs6CKyFOCu,Kafamın İçi,68
78.8,jazz,"Erwin Do, flâneur, Beto Braga, Raouf",4GP63RpTwxOCnMq5ZVnKZR,Picadilly,48
78.8,latin,Calle 13,036nr5jRMRlrvtEVvld4lj,La Bala,48
78.9,lofi,Dasunny,1kcXids1llWtkF7wTQ8HfL,Autumn Briefs,48
78.9,world,Gus Viseur,3bRYXLOSsmMFOj9bUiWOpd,Quel temps fait-il à Paris ?,29
78.9,soul,Cleo Sol,3NiL2JcFIncyshy4KOKA73,Go Baby,63
79.0,rock,Dominic Fike,65leXqfkdViSssEVN23uYL,Mama's Boy,64
79.0,lofi,Ren Avel,1lltkINLmQuAYvVNScAU5p,National Park (Pokémon Gold & Silver),32
79.0,ambient,Lana Del Rey,4qUtC2BwFC154Ha8YQRrkk,How to disappear,70
79.0,pop,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,81
79.0,jazz,Guzimi,2NogZP4VnAqH6O8dVbcc7j,Sunday Galaxy Ride,46
79.0,lofi,hello low,7M7F46ZhsjjQrat1xsSBnZ,Garden Suitcase,48
79.0,lofi,Tom Doolie,3E4LT4SvrEhGKIzyAeezEa,Blue Book,29
79.0,rock,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,81
79.0,electronic,Jewel Usain,56NCUmnLFHPDjbXWo5hvrd,Pastille bleue,32
79.1,pop,Train,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),80
79.1,folk,Richy Mitch & The Coal Miners,6me7F0aaZjwDo6RJ5MrfBD,Evergreen,84
79.1,electronic,Dimitri Vegas & Like Mike,0Hu7MIDZWEiipqaN2UBCet,Heroine,59
79.2,jazz,Damn Homies,5SH0eiiSCxHr1FZijS7aSP,Passenger,46
79.2,electronic,Rival Consoles,0SDh7AAKlUSzzzXfuB1aVw,Memory Arc,48
79.2,electronic,Ross Lara,0k18G7KBAbbImzC9O3KKZm,Heartbeat,14
79.2,lofi,bdazzled.,6YTpB8MmcAwNmet2FtfuTm,fantasize,47
79.3,latin,"J Balvin, Bad Bunny, Marciano Cantero",7hynhxDoDpgMIV12JuVtNa,UN PESO,75
79.3,pop,Juliander,2Vw1Ch9uvjTk8jmxsWnUoL,Same Moon,20
79.4,gaming,SIE Sound Team,33eoaqosKfgXYHd6HyYmPh,The First Hunter,47
79.4,electronic,"Johannes Baumer, Distant Cowboy",1rx2OMOU5caUdm1fjYXsPx,And So It Continues,28
79.4,classical,"Rebecca Dale, Robert Frost, Tenebrae, Nigel Short",0pE7ijJ1Wi5f7Ua60Xa3RO,Stopping by Woods on a Snowy Evening,28
79.5,wellness,Armando Mago,6AOdCocb5K5qoqtgJJZfbv,Shelter,49
79.5,classical,Joep Beving,1ZC21hJb2GASRkaoZvUcCS,Beving: Ala,64
79.5,latin,HUMBE,1qbql17v0Hazo94o5RUyWQ,KINTSUGI,80
79.6,jazz,Oaty.,13lm4JZN6BzI7xVtp9loUg,Salt,44
79.8,pop,Jesper Jenset,3u0XhUIzabBJlPMx9O8XOK,Håper du har det bra,21
79.8,ambient,Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,listen before i go,74
79.8,ambient,Kathleen Regan,4u0P2hkKL6UKnDexOPhfME,Good Place,33
79.9,lofi,ohlos,0jwpEqWMwo5fR1XQXic4lg,Surf Tiger,51
79.9,rock,Beka O,3hnvwcc5XMgDKLfrsTtrLq,I Feel,33
79.9,lofi,drawn animal,4ZbgM8IdNDQ1G9atMLvKBf,Glum Look,40
79.9,arabic,Juice WRLD,6iaSML1PIYq936g62BDtBq,Robbery,78
79.9,gaming,Inon Zur,325hdqkyHBRYu6ZOZt5Yrh,Into the Starfield (Main Theme),36
79.9,latin,"Bad Bunny, Bomba Estéreo",3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,80
79.9,world,Lemage,77Yxt1QexQGpBXwSPhZLwA,Winding River,34
79.9,world,"STOiK, Jah'kota, Plex, Drezus",7Htnhar4WeE4oCwTo1NWG9,Behold a Pale Horse,18
79.9,electronic,"Dear Gravity, Music Within",3XcxYs70n1krXg2yhrRRhs,december - Music Within remix,34
79.9,punk,Flogging Molly,5cttYnhe480emw7rofGZQ6,Salty Dog,48
80.0,lofi,"Ngyn, nitsua.",01QLoNyMiLsFzKTkR0kmkG,above the clouds,44
80.0,soul,Mario,6kLEz38AjUXwYj9XUTiT5j,Glad You Came,52
80.0,lofi,Silk Soul,6FVL1EGTz7nWEzuUz6VpvF,Incredibly happy,50
80.0,jazz,"Shuko, FLKS",4DkAN8ownDd6sDUOVUZyG4,Tokyo Lights,50
80.0,blues,Beyoncé,4JehYebiI9JE8sR8MisGVb,Halo,71
80.0,pop,Beyoncé,4JehYebiI9JE8sR8MisGVb,Halo,71
80.0,arabic,"Thomas Konstantinou, Michalis Koumbios",5anMIxGoShM34xi76vZzJm,Greek Summer,32
80.0,world,Calle 13,3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,69
80.0,jazz,"rocomoco, Hoffy Beats, damaa.beats",3RNydswFqiSEUokxVWySdE,Grooveshop - damaa.beats Remix,45
80.0,lofi,H I K E,76Bwn0o3omms1v8BmIryYL,yo!,49
80.0,lofi,LoFi Waiter,5ZjkNspQw1OWzKo6p4XJz5,Night Drive,45
80.0,lofi,lilibu,6HroDUYsLg9I6qtcfwIkmn,snoozed,55
80.0,lofi,louke's beats,5hwn92Fpw0VK8y7taEHPrF,The Way To Eden,47
80.0,world,BINYAMIN,6IuuwydjnCrtGcu0R4IYEQ,Who Am I,25
80.0,lofi,LoFi Waiter,2TfmC5Ll2KNf0CndJafNLv,Cold Morning,47
80.0,jazz,"Jikuru, Lola",4WN8mNRvUmaFl3nPDj5U5V,New Chapter,45
80.0,lofi,LoFi Waiter,451EMYReoEHbfvj75Pu1B9,The Girl With the Cappuccino,56
80.0,world,变奏的梦想,4I2Ya9sJsEwl7XmmcLXihQ,江上清风游,36
80.0,lofi,Looper Boy,5HnINSPgOBtvkLvCdywObE,Dad's Typewriter Feels,47
80.0,latin,J Balvin,6NrS68u0qtZ0bzNVSNz18T,Fantasías,39
80.0,turkish,"Samet Kardeşler, Sıla Şahin",7BD5turxXQlcm72SCYkHQG,Uslanmaz,55
80.0,jazz,lorleaf,51YcG5rNWcsUsOwSQPVqk0,Sueca,61
80.0,lofi,Chilled Cougar,0lkE5iTGHbOwyHkrZ2anR7,Waves,36
80.0,world,Koino Yokan,2o0qEJLFTlR3NPxLy7Hz0T,Lo Que Hoy Quieras,64
80.0,soul,Qendresa,4QySScdQnRDZjDaAdpY0AM,2 Much,53
80.0,lofi,"Chilled Cougar, LoFi Waiter",0bUYgpgrUaoFouvS0vf6qe,Lofi Rain,55
80.0,lofi,herbstreit,1dnSIg4ulPAEIWDmuWA5Cf,afternoon walk,52
80.0,world,Aryeh Kunstler,1eLS6BdFYwmsHeVLLM27st,Accept,17
80.0,lofi,Somebody's Son,38QAKMfUQMUVOkVsDJ1tlh,Humble Thoughts,47
80.0,brazilian,Gisele De Santi,4okjCdmtwblpZZ7DjkJwVN,E Eu?,21
80.0,latin,Marc Seguí,6KppZWZukkqGotkYiUgH3B,Verdadero,28
80.0,lofi,Lunar Lullaby & yorukaze,7rfwtpxQF4UBT7cQMslOb6,traffic,48
80.0,lofi,Idealism,7woCxOw0jmj65ohlQ3x0tH,controlla,13
80.0,lofi,Holy Jamie,1YjAqVamDxZouwyHBfsap3,Forgotten Dreams,51
80.0,jazz,L.Dre,6r0Jqgnd5i92R2cuE0Z1q6,Gymnopédies,49
80.0,lofi,LoFi Waiter,6g7ZDt74S5zNaKNIFllOHk,Have a Nice Day,46
80.0,indian,"Korala Maan, Youngstarr Pop Boy",6Br16eWxM0u4VcMVNDdIFe,Gadaar,47
80.0,jazz,.Eehou,55nIFLXoWJDzwbTyT3v6tu,cycles,48
80.0,lofi,okayokay,0n5px9dEnPHgNMEJk8F2MH,benice,48
80.0,gaming,Justin Burnett,65u8xkeB9XJ40Zspr1vOJZ,Defying the Odds,32
80.0,world,小vie,1vlTjMSAV9ZB6SPUYgvNkF,黯然,31
80.0,turkish,"Kerim Araz, Sevgim Yılmaz",2i7XLrmbkbhIFbGwBMw2ec,Senden Hatıra,49
80.1,gospel,Mercy Chinwo,0zffPG1MN1yCiWkJBM4zjC,Obinasom,48
80.1,lofi,LoFi Waiter,2NcmCfgwjLcf4rakDK3pYZ,Midnight Macchiato,51
80.1,blues,"Eminem, Dido",3UmaczJpikHgJFyBTAJVoz,Stan,79
80.1,jazz,"No Spirit, Sátyr, Sitting Duck",2mxp3XhXa2sowJs1NOJcLk,Fire Barrel,49
80.1,jazz,"Jost Esser, SOFLUX",2q761Wyz5BfA1Emy3t4vsI,NYC,48
80.1,hip-hop,"Kanye West, Rick Ross",1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,76
80.1,hip-hop,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",88
80.1,pop,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",88
80.1,latin,Grupo Mojado,1xKP7GVLY33i5jmx1bB1Kk,Piensa En Mí,73
80.1,lofi,Knowmadic,46PM3cvVVSpFnco90yU4zk,omw,53
80.1,turkish,Kerim Araz,6TQtY1LplEiUwf5ui3VDNF,Kaybeden Hep Bendim,45
80.1,lofi,Attic Dizzt,3Sp8yHw4Ss2gLNlvv5FJGz,One more for the road,48
80.2,electronic,Ben Laver,4AlzQpZ9G6uJl4ulFm2G63,Lost Love,16
80.2,ambient,Elviras,51cHdrCG6qyH5r9BPRK2K0,Incipits,52
80.2,classical,"Brian Tyler, Transformers",0EBl6YOS1XWsuCi3cXp8JS,Transformers Prime,46
80.3,lofi,Furry Beats,20aWMDQFYgx0da54JctdZd,Hokkaido Breeze,47
80.3,ambient,"Boj, Knucks, Tay Iwar",1sJhXWCOzlaJ6yCS7wchNC,Soak Garri,18
80.3,jazz,Josa,56YpXPDyWRzgElEKvTGTif,Fishizens,46
80.4,rock,Linkin Park,0sp00HSXkQyqTa6QqM0O8V,Leave Out All The Rest,71
80.5,jazz,Galt MacDermot,6MN6yRVriszuyAVlyF8ndB,Coffee Cold,62
80.5,brazilian,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,77
80.5,gaming,Sleepy Hallow,4XvcHTUfIlWfyJTRG0aqlo,2055,80
80.6,blues,Roxette,6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love - From the Film ""Pretty Woman""",77
80.6,gaming,"Kevin Riepl, Jason Graves",39J6EI5ysv2FmIsJHPijh2,Burning Skies,20
80.7,jazz,lorleaf,3Qj2ViqEZ2niYq4s8R4Xyw,Albaizyn,51
80.7,lofi,lorleaf,3Qj2ViqEZ2niYq4s8R4Xyw,Albaizyn,51
80.7,electronic,Euan Dalgarno,6SHYWlXSjSNx1fgFLFrLij,Coasting,12
80.8,lofi,twuan,3eU0idtZzJXksHeYVUjdzm,CHASE,27
80.8,rock,Thin Lizzy,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,70
80.9,gospel,"Veekee James, Shallom Matthew, OBA",5DXFUaVUCxYvpvrzbjfhQP,OLÙGBÈJÀ,37
80.9,jazz,Lazlow,2ZrUwNP8q29wg3VpvMI0t3,Paces,44
80.9,blues,Michael Jackson,7woW97CfcWaKtuC6W5BP2K,Heal the World,67
81.0,pop,Zara Larsson,7b8X4P8McVS0RKAKhqtY1Y,Winter Song,33
81.0,pop,Shaboozey,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),84
81.0,reggae,Sublime,4eamJr2k9YDH8j58RSTmSc,Doin' Time,66
81.0,pop,Jesper Jenset,6VvRwqQpgWU1WclXgCOKI8,Blue Flag / Fun Things,11
81.0,jazz,Kasimir,1Evo7pko1p8MazcfRkfQeJ,Golden Leaves,46
81.0,pop,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,85
81.0,r&b,Miguel,0JXXNGljqupsJaZsgSbMZV,Sure Thing,85
81.0,jazz,Mindscape,5FIxocSQFn74wY3rJHS7HC,Circle Reflections,47
81.0,indian,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")",70
81.0,gaming,Shaboozey,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),86
81.0,pop,Shaboozey,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),86
81.0,indian,"Surjit Bhullar, Mista Baaz",2tcqtUZtO8ObxtTVMP5hqf,Munda Inj Da Nahi,20
81.0,latin,OjosPielCanela,0wYzaN0CvLp6VOJU3eD3Ed,Chiquillo,26
81.0,jazz,"Zmeyev, Screen Jazzmaster",3AAahZu2L1Lbujjl2lnBJo,Jazzy Mondays,46
81.1,ambient,Asake,3n7kzSJ246VvIe4lRmxV9X,Worldwide,66
81.1,latin,Los Ángeles Azules,5hrxAFrYbNTLjAYSrmbpgr,El Listón De Tu Pelo,71
81.1,classical,"Härlanda Chamber Choir, David Molin",5R1sIewu1amxKBwg0BPC7V,"Heyr, himna smiður",27
81.2,blues,Skip James,4VWlYHwHZkBQbyV7wWeaDe,Crow Jane,25
81.2,rock,Pixies,0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,72
81.3,rock,Pixies,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,76
81.4,electronic,"VØJ, Narvent",1Q68oodivzKjIDnPTXFy83,Memory Reboot,61
81.4,rock,Led Zeppelin,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,69
81.4,lofi,Sarcastic Sounds,3mXYJFpSVXWMH3iWLtYVL1,Scared of the World,34
81.7,lofi,Grace Belly,76tl9K8j78xxjG3lKQwvWD,sandwhich beach,48
81.7,world,Hideo Osaka Ensemble,6iWa5JqjmS5DZeRKtWA0Cu,A Ri Rang,28
81.9,ambient,Hozier,1C042FLYy7rP3MfnkOcnha,Cherry Wine - Live,68
81.9,rock,The Police,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,73
81.9,ambient,Tems,0D6XSXGNj5CTGQQzKQKQQ2,Wickedest,65
81.9,arabic,Invadable Harmony,4msrbCgTlRXI8mM6tr4PWQ,Haunting Desert,20
81.9,korean,HAECHAN,0lbtRkC7Bs9aR3ZYvtZydi,Good Person (2022),58
82.0,country,John Denver,448mZKZ9AizlUi3zcaBgD6,"Take Me Home, Country Roads (Original Version) [Remastered]",33
82.0,lofi,Mirá,5r8OKzdJadvERTJyPPCUCg,fruta verde,47
82.0,hip-hop,Post Malone,5yuShbu70mtHXY0yLzCQLQ,Go Flex,72
82.0,ambient,"Bnxn, taves",5odFUgF0MS8DAnvlJpYdUd,Realize (feat. taves),41
82.0,arabic,"Bnxn, taves",5odFUgF0MS8DAnvlJpYdUd,Realize (feat. taves),41
82.0,jazz,ron quixote,1Be6BhtTjQfvPZbx5H3k6t,Mañana,47
82.0,latin,"Bad Bunny, ROSALÍA",2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,74
82.0,blues,James Blunt,0vg4WnUWvze6pBOJDTq99k,You're Beautiful,75
82.0,gospel,Anendlessocean,0D9JNf7ntudlGuRUQW1bXp,Gratitude,52
82.0,jazz,"Mr. Käfer, Niklas Nadidai",0hcX7etCRdZALhZEV33Vip,Mood Swings,46
82.0,rock,beabadoobee,1a19jsjG2DvbN1fVJonKUU,Beaches,69
82.0,jazz,ENRA,6OXEMJbqt8DYPg8lYmRxjZ,No Goodbyes,48
82.0,electronic,"Therapie TAXI, Roméo Elvis",3yndKI4zWEyC36BQYrdKBA,Hit Sale,63
82.0,classical,"Gustav Mahler, Daniel Barenboim, Chicago Symphony Orchestra",0cqcRqZgkNHanWQ8slYA0v,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,55
82.0,electronic,".diedlonely, énouement",2PpYJcgJN6PzozUv7rU669,stellar,70
82.0,jazz,David Benoit,7clQlmRcKRDWXWu9vmYexQ,You Read My Mind,48
82.0,lofi,Analog Bow,40YoFnCDboRZe6lmoXcGvM,Dance The Night,50
82.0,korean,Seungmin,2WdnAdw7zpgU0FRkGiRV8n,Here Always,55
82.0,jazz,"SamuW, Mendeville, Lazlow",0SwMW7AfosFNOwCIkzi4Rn,Floatin',46
82.0,latin,"Maisak, Feid",2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,84
82.0,j-pop,Vaundy,3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,68
82.2,latin,Calle 13,5NOtC9vnvCuEy6IaNflffX,Adentro,52
82.2,electronic,Orelsan,3IM7zXywZ6sRTtkRjRLxJ8,La terre est ronde,61
82.3,electronic,Édith Piaf,3lAun9V0YdTlCSIEXPvfsY,La Vie en rose,58
82.4,hip-hop,Ice Cube,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,78
82.4,electronic,PuzzleWaves,39KexjBaBYo5X0Mhosvlv3,Hoarfrost,21
